Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON
85fbf6e1-fd09-95b0-7b61-6b0b660b6d8d,1960-05-05,,999-89-7001,S99982202,X77882075X,Mr.,Juan88,Fadel536,,,M,white,nonhispanic,M,Haverhill  Massachusetts  US,797 Lubowitz Path,Wilbraham,Massachusetts,Hampden County,25013.0,1095,42.16973734112195,-72.41413179507221
ae7ce6d7-e24d-775a-32c5-e7306bca30c2,1954-12-07,,999-72-5397,S99915714,X84973313X,Mrs.,Zandra428,Rohan584,,Luettgen772,M,white,nonhispanic,F,Worcester  Massachusetts  US,511 Bernier Rue,Holyoke,Massachusetts,Hampden County,25013.0,1040,42.24753184113182,-72.60440361547653
35d3a04f-4c66-2df0-910c-04fe0a8f51c3,1940-01-31,,999-24-7977,S99924535,X13037138X,Mrs.,Rosemary734,Pagac496,,Bins636,M,black,nonhispanic,F,Everett  Massachusetts  US,1019 Hessel Ferry,Brockton,Massachusetts,Plymouth County,25023.0,2351,42.08546644032872,-71.03532615085182
a9525f99-90c1-ae38-e23f-e79b8dd6658b,1940-02-29,,999-50-8924,S99962119,X79884018X,Mrs.,Kina737,Cummerata161,,Hodkiewicz467,M,white,nonhispanic,F,Smith Mills  Massachusetts  US,463 Hansen Mews Unit 95,Attleboro,Massachusetts,Bristol County,25005.0,2703,41.88236364941071,-71.27277417429495
7a5e3934-55bd-c08b-0cd6-1035b1e273c7,1921-12-04,1993-06-24,999-38-9957,S99976380,X25856041X,Mr.,Darin74,Thompson596,,,D,white,nonhispanic,M,Ashland  Massachusetts  US,674 Grant Vista,Salem,Massachusetts,Essex County,25009.0,1907,42.52210726284249,-70.86876778185453
41f35b03-e894-ae5b-75a5-33c30028b094,1921-12-04,,999-69-5224,S99981996,X13734615X,Mr.,Ivan258,Crona259,,,M,white,nonhispanic,M,Fall River  Massachusetts  US,522 Rogahn Bay Suite 2,Salem,Massachusetts,Essex County,25009.0,1907,42.51019805335829,-70.8753691632584
7b8d6961-4903-1d72-a7bd-8bdca2f563c2,1939-08-18,,999-84-5470,S99913641,X43866455X,Ms.,Frieda277,Beier427,,,S,white,nonhispanic,F,Milton  Massachusetts  US,135 Schamberger Common Suite 91,North Attleborough,Massachusetts,Bristol County,,0,41.9438322757249,-71.31734822511025
e37667e4-2677-184e-77ea-980aaa463ba6,1943-09-23,,999-95-7176,S99941928,X62882601X,Mr.,Taylor21,Mraz590,,,M,white,nonhispanic,M,Shrewsbury  Massachusetts  US,626 Leannon Mall,Westport,Massachusetts,Bristol County,,0,41.61181353647244,-71.0877451965821
a0c08926-23d1-605e-c695-e41de83d4b0e,1956-01-27,,999-66-3466,S99927469,X42809457X,Mrs.,Tana168,Gibson10,,Mante251,M,white,nonhispanic,F,Cambridge  Massachusetts  US,162 Hodkiewicz Grove Unit 44,Boston,Massachusetts,Suffolk County,25025.0,2116,42.39801331783117,-71.01055967945676
9713df04-b594-f74f-ac6a-883c62abfb6d,1940-06-02,,999-51-3355,S99990531,X59756154X,Ms.,Ronnie7,Cruickshank494,,,S,white,nonhispanic,F,Blackstone  Massachusetts  US,360 Tillman Spur Unit 1,Marlborough,Massachusetts,Middlesex County,25017.0,1752,42.34421045736794,-71.51651993101018
fd871f5f-51b1-2661-40bd-a3ac7018751a,1958-10-20,,999-58-6209,S99983483,X49324946X,Mrs.,Inocencia535,Ryan260,,Kihn564,M,white,nonhispanic,F,Amesbury  Massachusetts  US,920 Mayert Key,Chelmsford,Massachusetts,Middlesex County,,0,42.6098384045641,-71.3491015322833
a04dd8d3-7907-56d4-3bef-b3933caa12c3,1950-04-21,2023-01-30,999-67-3149,S99986049,X23917555X,Mrs.,Margart214,Williamson769,,Lowe577,M,white,nonhispanic,F,Southbridge  Massachusetts  US,112 Schmeler Gardens Unit 15,Brockton,Massachusetts,Plymouth County,25023.0,2351,42.07556410013424,-70.97939340288066
1689e9e0-b83c-1c88-eb77-fbce03424eb0,1922-01-07,2002-07-19,999-90-9398,S99914107,X20728588X,Mrs.,Carlene772,Fritsch593,,Schiller186,M,white,nonhispanic,F,Amherst Center  Massachusetts  US,702 Yundt Extension Apt 23,Lowell,Massachusetts,Middlesex County,25017.0,1854,42.59113315081691,-71.29690968376372
335df36e-4119-70e0-28ac-77bf33554451,1972-04-03,,999-33-7442,S99923801,X37948404X,Mrs.,Della552,McClure239,,McKenzie376,M,white,nonhispanic,F,Westford  Massachusetts  US,114 Kunze Rapid,Somerville,Massachusetts,Middlesex County,25017.0,2145,42.37434229179191,-71.0840874014233
24644a74-01f5-82de-f612-20bdfd7f2dc5,1930-12-19,,999-34-5489,S99941194,X54753928X,Mr.,Mikel238,Schoen8,,,S,white,nonhispanic,M,Springfield  Massachusetts  US,955 Brekke Rest,Bridgewater,Massachusetts,Plymouth County,25023.0,2324,41.99206130571856,-71.00625127848483
52133238-547d-77fd-f8cd-6403ecf6662e,1970-12-02,,999-49-1514,S99935937,X40869772X,Mr.,Chang901,Ondricka197,,,S,white,nonhispanic,M,Ashby  Massachusetts  US,455 Harris Mill,Cambridge,Massachusetts,Middlesex County,25017.0,2138,42.36225906454087,-71.08693297277871
5d2a7c6e-f5f8-214f-b62a-0d9f18d8886f,1920-06-07,,999-63-3429,S99939117,X51604466X,Mr.,Cedrick207,Herzog843,,,M,white,nonhispanic,M,Boston  Massachusetts  US,948 Crist Glen,Westford,Massachusetts,Middlesex County,,0,42.58295420911966,-71.45217155294169
3d566b13-2999-b527-2ae2-0a3394c5e3de,1969-05-14,,999-49-5794,S99968493,X25775430X,Mr.,William805,Osinski784,,,S,white,nonhispanic,M,Plymouth  Massachusetts  US,294 Boyle Junction Suite 21,Easton,Massachusetts,Bristol County,,0,42.06374876053193,-71.15806108660334
dc054392-d60e-7f0c-0748-e69ea6388d72,1956-04-25,,999-97-3747,S99956219,X38579509X,Mrs.,Deirdre267,Sporer811,,Dickinson688,W,white,nonhispanic,F,Worcester  Massachusetts  US,958 Trantow Trace Apt 22,Middleton,Massachusetts,Essex County,,0,42.58733391492316,-70.98821782037078
10195c08-1187-31d9-5f3f-519af8dbe27c,1925-01-24,2009-11-03,999-85-9508,S99977139,X20679316X,Mr.,Kareem959,Rohan584,,,M,white,nonhispanic,M,Newton  Massachusetts  US,841 Hane Lodge Apt 56,Clinton,Massachusetts,Worcester County,25027.0,1510,42.37991541084777,-71.68887026381024
bfe6a82e-fdf1-1916-0e77-c131efc45c9a,1962-05-16,,999-62-6608,S99980698,X80326335X,Mr.,Arnoldo445,Lemke654,,,M,white,nonhispanic,M,Boston  Massachusetts  US,1041 Huels Glen,Gloucester,Massachusetts,Essex County,25009.0,1930,42.61043499738753,-70.69072105508793
e89941b4-ed59-8504-8139-c9558cc57247,1941-05-09,,999-94-2164,S99913458,X79949692X,Mrs.,Rosa195,Nevárez403,,Montemayor547,M,white,hispanic,F,Juarez  Chihuahua  MX,389 Ruecker Landing,Springfield,Massachusetts,Hampden County,25013.0,1128,42.19942264789106,-72.5892716596271
4952327e-df0e-e39c-2736-390095225bd0,1939-12-24,,999-12-1278,S99918821,X37745605X,Mr.,Joel444,Harvey63,,,M,black,nonhispanic,M,Blackstone  Massachusetts  US,1058 Nader Promenade Apt 99,Brookline,Massachusetts,Norfolk County,25021.0,2446,42.34409483130008,-71.07962362640072
9eab9443-632b-252c-1d24-9e2522e7448a,1964-05-14,,999-35-8639,S99957345,X44341992X,Ms.,Cherise743,Gottlieb798,,,S,white,nonhispanic,F,Boston  Massachusetts  US,513 Botsford Ville Suite 85,Hopedale,Massachusetts,Worcester County,25027.0,1747,42.09472564389452,-71.55111599332973
d9f502db-5c37-0ab2-6481-c637d207b30b,1947-01-12,,999-32-4529,S99919241,X58373803X,Mr.,Galen747,Schinner682,,,M,white,nonhispanic,M,Chatham  Massachusetts  US,209 D'Amore Path Unit 82,Malden,Massachusetts,Middlesex County,25017.0,2155,42.43649196721648,-71.05184036860071
731f2fbf-ebc3-a3d4-98a9-788a858ec1f6,1946-03-28,,999-63-4721,S99979697,X72916379X,Mrs.,Elfreda431,Willms744,,Zemlak964,M,white,hispanic,F,Holden  Massachusetts  US,720 Funk Byway,Chicopee,Massachusetts,Hampden County,25013.0,1022,42.18207470426949,-72.62098885971255
835de4ca-8a4b-ebef-3cba-c600ac0df3d4,1928-01-13,2017-05-10,999-51-1230,S99951135,X33621849X,Mr.,Guy979,Beahan375,,,S,white,nonhispanic,M,Lyon  Auvergne-Rhone-Alpes  FR,149 Blick Knoll Unit 82,Canton,Massachusetts,Norfolk County,,0,42.13065982230113,-71.1179247062675
7b3b986f-53e4-e5b5-babf-20045199887d,1962-11-11,,999-44-3320,S99988716,X87368667X,Mr.,Rusty501,Graham902,,,S,white,nonhispanic,M,Agawam  Massachusetts  US,728 Predovic Center Unit 68,Milford,Massachusetts,Worcester County,25027.0,1757,42.174483610032745,-71.49970466269383
7b248cdb-e736-77af-c0c7-d2462699ce5a,1938-12-06,2022-05-21,999-43-4177,S99935145,X76797662X,Ms.,Sherly665,Green467,,,S,white,nonhispanic,F,Boston  Massachusetts  US,1038 Christiansen Bypass Suite 51,Haverhill,Massachusetts,Essex County,25009.0,1835,42.77227700139701,-71.13875670462674
0edda8e1-7404-690f-5dfa-8a450def94fe,1931-05-12,2008-12-09,999-44-8901,S99956002,X28453178X,Mrs.,Karyn217,Kessler503,,Bayer639,M,white,nonhispanic,F,Harwich Center  Massachusetts  US,1066 Bradtke Vista,Cambridge,Massachusetts,Middlesex County,25017.0,2142,42.35600920144133,-71.13198789468971
9eff4a91-73fd-f92f-a05d-e10ec5a264a4,1929-05-13,2004-06-08,999-45-5617,S99954699,X32428160X,Mr.,Neil122,Mueller846,,,M,white,nonhispanic,M,Boston  Massachusetts  US,936 Pagac Village,Cambridge,Massachusetts,Middlesex County,25017.0,2139,42.32723867971136,-71.09173404957195
09485e32-584d-fb11-17da-3efe12ef7c6b,1931-05-12,,999-35-3549,S99944885,X2723646X,Mrs.,Rachal9,Altenwerth646,,Kuphal363,M,white,nonhispanic,F,Quincy  Massachusetts  US,963 Schinner Harbor Apt 62,Cambridge,Massachusetts,Middlesex County,25017.0,2472,42.34940257739552,-71.1130757704212
0402e2a0-1f00-2e79-72c7-1037969d58e9,1957-04-06,,999-13-4866,S99931809,X16198338X,Mr.,Brad867,Quigley282,,,S,white,nonhispanic,M,Sterling  Massachusetts  US,297 Hegmann Ville,Barnstable,Massachusetts,Barnstable County,25001.0,2655,41.66034105828079,-70.34285757227234
99f814ff-4330-5dd3-7540-76b1ce9a580e,1957-09-14,,999-81-8122,S99924106,X56375466X,Mrs.,Louisa875,Daugherty69,,Hayes766,M,white,nonhispanic,F,Chelsea  Massachusetts  US,1013 Hintz Mews,Sunderland,Massachusetts,Franklin County,,0,42.41720739025165,-72.51617983071812
f49d3f10-5fcc-923d-c95e-ba7792e6147d,1929-05-13,,999-63-8833,S99967209,X36054445X,Mr.,Lanny564,Wilderman619,,,M,white,nonhispanic,M,Adams  Massachusetts  US,514 Abernathy Club Suite 98,Cambridge,Massachusetts,Middlesex County,25017.0,2142,42.3702314495823,-71.0701381202198
4910aa73-4677-1823-0de5-45211f38c19b,1962-02-11,,999-57-3596,S99993767,X33185683X,Mr.,Don899,Lehner980,,,M,white,nonhispanic,M,Fall River  Massachusetts  US,149 Schinner Skyway Unit 31,Gardner,Massachusetts,Worcester County,25027.0,1440,42.61382393721572,-72.01380174412137
e29c5c75-15b8-ccbc-6dbc-0889e3160087,1945-06-29,,999-39-5357,S99976061,X52668863X,Mrs.,Trula820,Sanford861,,Fadel536,M,black,nonhispanic,F,Wilmington  Massachusetts  US,169 Boyle Bypass Apt 69,Leominster,Massachusetts,Worcester County,25027.0,1453,42.57077293071711,-71.78961402522322
64f58ec7-2615-f0fb-50bf-1e9d1d7a3168,1916-10-08,2009-05-17,999-95-4860,S99981621,X5620005X,Mrs.,Nona876,Nolan344,,Predovic534,W,white,nonhispanic,F,Boston  Massachusetts  US,194 Kohler Orchard Apt 30,Norton,Massachusetts,Bristol County,,0,41.96749604466891,-71.21884134769621
2a0913c3-904b-2901-9e28-f08ed14bd862,1952-12-02,,999-23-9286,S99964802,X6406597X,Mr.,Jarred626,Mosciski958,,,M,white,nonhispanic,M,Ipswich  Massachusetts  US,591 Kuhlman Promenade,Easthampton,Massachusetts,Hampshire County,25015.0,1027,42.29955566233912,-72.68165198203444
9e3b841a-fbaa-b887-094a-4b7773de241a,1966-12-24,,999-24-1639,S99979235,X28181639X,Mrs.,Mara755,Hand679,,Pfeffer420,M,white,nonhispanic,F,Mansfield  Massachusetts  US,799 Collier Club,Clinton,Massachusetts,Worcester County,25027.0,1510,42.46049307109599,-71.69498969057709
8a38dbbd-31b2-4bd6-7461-307842757423,1948-09-07,2018-08-01,999-52-9710,S99963216,X42154228X,Mr.,Benjamin360,Haley279,,,M,other,nonhispanic,M,Amherst  Massachusetts  US,578 Gutkowski Skyway,Sandwich,Massachusetts,Barnstable County,25001.0,2563,41.68090930564397,-70.45471791888139
6a564471-d088-20b7-539c-44cee9a528f5,1969-01-27,,999-11-7244,S99981687,X56173104X,Mrs.,Cheree978,Macejkovic424,,Macejkovic424,M,white,nonhispanic,F,Boston  Massachusetts  US,176 Marquardt Run,Attleboro,Massachusetts,Bristol County,44007.0,2861,41.87394596913565,-71.3856032182205
bd6c5497-a458-48d5-29f2-331efbcdabfe,1945-08-30,,999-20-1424,S99922638,X30141281X,Mr.,Kirby843,Rohan584,,,M,white,nonhispanic,M,Braga  Minho  PT,371 O'Reilly Arcade,Lowell,Massachusetts,Middlesex County,25017.0,1852,42.62630634450082,-71.27450127033946
8d671738-0917-0f59-ba6c-077eb4845037,1957-01-06,,999-20-2420,S99936522,X43596088X,Mr.,Josef103,Harvey63,,,S,black,nonhispanic,M,Newton  Massachusetts  US,490 Anderson Meadow Apt 24,Boston,Massachusetts,Suffolk County,25025.0,2127,42.33064245734301,-71.03244552146688
c4bb6708-0bb6-41ab-ea64-dcf05901a810,1956-04-19,2009-04-22,999-93-2935,S99977458,X9289582X,Mr.,German382,Reichel38,,,M,white,nonhispanic,M,Danvers  Massachusetts  US,729 Mann Loaf,Deerfield,Massachusetts,Franklin County,25011.0,1342,42.52898030604215,-72.57889033795188
9d022cc0-6d2a-31aa-14fc-f70370092270,1916-10-08,,999-98-8521,S99973023,X54652210X,Mrs.,Albertina684,Hamill307,,Emard19,M,white,nonhispanic,F,Raynham Center  Massachusetts  US,935 Lubowitz Parade Apt 37,Norton,Massachusetts,Bristol County,,0,41.93702840170822,-71.16165030313165
762e0d35-c860-ae8e-00c3-b8a4d767a859,1972-07-08,,999-26-5247,S99948722,X67436108X,Mrs.,Willia886,Krajcik437,,Bernier607,M,white,nonhispanic,F,Plymouth  Massachusetts  US,254 Willms Drive Suite 83,Mansfield,Massachusetts,Bristol County,,0,42.02427882576101,-71.1669526611691
29341a8e-b643-932b-6100-8c3566409dbd,1948-04-01,,999-22-1854,S99945161,X80810496X,Mr.,Rory188,Boyle917,,,S,white,nonhispanic,M,Hingham  Massachusetts  US,1039 Mitchell Parade Suite 97,Bedford,Massachusetts,Middlesex County,25017.0,1730,42.47936547752809,-71.30861961249852
ba956516-3363-ec79-29bd-856540625c15,1952-10-15,,999-79-3184,S99973294,X36363533X,Mr.,Patricio639,Viera553,,,M,white,hispanic,M,Havana  Havana  CU,973 Veum Fork,Gardner,Massachusetts,Worcester County,25027.0,1440,42.62858351583,-72.0288126279633
26554dfb-0840-666a-c1d5-2902db29b504,1925-09-16,1991-05-11,999-41-2260,S99999545,X2796902X,Mr.,Darius626,Koss676,,,M,white,nonhispanic,M,Lawrence  Massachusetts  US,944 Howell Rue,Newburyport,Massachusetts,Essex County,25009.0,1951,42.86167035743633,-70.90279203407353
12caebe7-9749-1258-cc11-83647b156ead,1939-06-25,2008-01-14,999-40-5404,S99986002,X3719188X,Mr.,Erin498,Russel238,JD,,M,white,nonhispanic,M,Boston  Massachusetts  US,928 Dach Route Apt 49,Fall River,Massachusetts,Bristol County,25005.0,2723,41.655443735227465,-71.1700467148967
35e052b6-80b8-8f07-8b70-c4d5d00c1224,1944-09-14,,999-86-3624,S99961145,X21013752X,Mr.,Roman389,Ruecker817,,,W,white,nonhispanic,M,Cambridge  Massachusetts  US,829 Will Grove Unit 71,Dartmouth,Massachusetts,Bristol County,,0,41.572327526496345,-70.98161418755843
6e63ebd0-b8ee-d87a-61da-88ff80f5e0a9,1960-01-09,,999-45-7499,S99973038,X33474064X,Mrs.,María Teresa440,Alba338,,Serrano248,W,white,hispanic,F,Roseau  Saint George  DM,1072 Daugherty Ville Unit 10,Beverly,Massachusetts,Essex County,25009.0,1915,42.59702694507353,-70.83447735529084
3cb1e429-7dfd-32cf-60ca-20191478b035,1952-01-21,,999-37-9862,S99978944,X53139185X,Mr.,Nigel915,Hickle134,,,D,white,nonhispanic,M,Rowley  Massachusetts  US,592 Corwin Burg,Agawam,Massachusetts,Hampden County,25013.0,1001,42.11038709402978,-72.7227231256697
3ddf7fed-af55-af5d-8cec-0d7e5c2b6cd6,1955-01-01,,999-31-5113,S99995597,X78664001X,Mr.,Johnson679,Dickinson688,,,M,white,nonhispanic,M,Edgartown  Massachusetts  US,614 Olson Avenue,Boston,Massachusetts,Suffolk County,25025.0,2152,42.3235276523019,-71.03063199172644
59c1f5b4-7101-ec7b-4cee-1fbe5ba834eb,1926-12-05,,999-39-8654,S99986233,X21360966X,Mr.,Brady998,Hyatt152,,,S,white,nonhispanic,M,Swampscott  Massachusetts  US,778 Ruecker Ferry,Westwood,Massachusetts,Norfolk County,,0,42.18366508223205,-71.20891039868657
470e1a14-e51f-2a84-992e-97cf42e9fb69,1953-10-29,,999-61-8003,S99999094,X70331516X,Mrs.,Julieann172,Bosco882,,DuBuque211,M,white,nonhispanic,F,Chelsea  Massachusetts  US,1002 Lindgren Terrace Apt 2,Worcester,Massachusetts,Worcester County,25027.0,1583,42.25343364249741,-71.79626883883166
462c12dd-1b5f-7b83-98cb-93bdf1c16909,1940-05-18,,999-18-8309,S99958052,X33098219X,Mr.,Sonny285,Krajcik437,,,M,white,nonhispanic,M,Holbrook  Massachusetts  US,575 McLaughlin Street,Cambridge,Massachusetts,Middlesex County,25017.0,2141,42.3454993913043,-71.13042875615245
c0fb1050-339c-0834-6b13-c6947d3d3deb,1966-04-23,,999-97-8145,S99977306,X54602093X,Mr.,Roscoe437,Beier427,,,M,white,nonhispanic,M,Lynn  Massachusetts  US,286 Hilpert Port,Franklin,Massachusetts,Norfolk County,25021.0,2038,42.10344580500897,-71.39357634465462
ef99312d-ad02-e444-94c3-3874fdda705e,1925-09-16,2006-03-29,999-73-7837,S99948939,X70322163X,Mr.,Pablo44,Stoltenberg489,,,M,white,nonhispanic,M,Tewksbury  Massachusetts  US,436 Dooley Manor,Newburyport,Massachusetts,Essex County,25009.0,1951,42.77206338650725,-70.93243674387658
177200a0-8c83-278e-44a6-a6ae822ea71e,1941-10-03,2021-12-19,999-40-1343,S99986089,X11509746X,Mr.,Henry768,Waelchi213,,,D,white,nonhispanic,M,East Harwich  Massachusetts  US,1056 Rutherford Knoll Apt 33,Weymouth,Massachusetts,Norfolk County,25021.0,2188,42.2192433391276,-71.00366055699357
07491eee-644c-82db-40c3-92b17906894e,1916-03-02,2000-09-24,999-89-3973,S99919004,X73852292X,Mrs.,Amina496,Orn563,,Christiansen251,W,white,nonhispanic,F,Chelsea  Massachusetts  US,142 Mills Throughway Suite 17,Pittsfield,Massachusetts,Berkshire County,25003.0,1201,42.41950074539063,-73.30698177632196
a26705e4-dc5d-f742-c713-6274ce4f3b91,1939-03-22,,999-49-8047,S99926157,X79470371X,Mr.,Truman805,Klocko335,,,S,white,nonhispanic,M,Sterling  Massachusetts  US,820 Prosacco Extension,Newburyport,Massachusetts,Essex County,25009.0,1951,42.85475355137629,-70.85414210823238
1f07c724-3818-712d-cfe7-68d3a3a8a2e3,1933-10-08,2006-10-25,999-90-3480,S99977195,X53691705X,Mrs.,Desirae249,Marks830,,Mitchell808,M,black,nonhispanic,F,Lawrence  Massachusetts  US,546 Corkery Estate Unit 89,Springfield,Massachusetts,Hampden County,25013.0,1129,42.10567960561436,-72.51717356323196
14b13237-62ff-7239-7a4f-46194ec2fa40,1952-09-04,,999-19-7355,S99981300,X43492594X,Mrs.,Tameika522,Auer97,,Glover433,D,white,nonhispanic,F,Winchester  Massachusetts  US,669 Cremin Plaza Apt 63,Milton,Massachusetts,Norfolk County,25021.0,2186,42.23565294186808,-71.07652985699033
0399b2cf-ff28-e166-d3dd-b704c03d3151,1928-02-23,2004-09-12,999-24-1814,S99999331,X10432069X,Mr.,Wilfred787,Stark857,,,S,white,nonhispanic,M,Springfield  Massachusetts  US,520 Kohler Club,North Adams,Massachusetts,Berkshire County,25003.0,1247,42.62663069018931,-73.07680896193534
b51d6bc0-02f0-7442-8eff-35778d66df9a,1921-08-04,2013-04-25,999-97-8039,S99921507,X72397095X,Mrs.,Jeannine438,Nitzsche158,,Dickinson688,D,white,nonhispanic,F,Mansfield  Massachusetts  US,1081 Pfeffer Dam,Lowell,Massachusetts,Middlesex County,25017.0,1854,42.63608896151379,-71.27173600595574
89978558-ab2e-ec4f-3fa8-05e52b365556,1928-02-23,,999-75-3587,S99918841,X31851072X,Mr.,Horacio317,Haley279,,,M,white,nonhispanic,M,Rehoboth  Massachusetts  US,558 Wilderman Rapid Unit 49,North Adams,Massachusetts,Berkshire County,25003.0,1247,42.68617293706602,-73.09803451072106
250770b3-6c3a-d0a7-9a18-4a7b4f6f1358,1944-03-11,,999-51-1715,S99953696,X64526421X,Mrs.,Myriam433,Daniel959,,Collins926,D,white,nonhispanic,F,New Bedford  Massachusetts  US,206 Cartwright Burg Apt 29,Foxborough,Massachusetts,Norfolk County,25021.0,2035,42.072412913789066,-71.2530594284741
8d1b7964-b218-5a6e-44ef-43eb9d1c7bd9,1937-09-03,,999-27-7773,S99956721,X58913864X,Mr.,Prince887,Schultz619,,,M,white,nonhispanic,M,Newbury  Massachusetts  US,115 Will Lane Suite 94,Barnstable,Massachusetts,Barnstable County,25001.0,2673,41.68259019912588,-70.27978732211163
3cfa58c8-2dfd-248f-818a-db7ae02b15af,1948-08-15,,999-64-1225,S99980699,X50281999X,Mr.,Cleveland582,Bechtelar572,,,S,white,nonhispanic,M,Lexington  Massachusetts  US,297 Lueilwitz Burg,Worcester,Massachusetts,Worcester County,25027.0,1610,42.24715808978114,-71.82443616025904
0dccb6eb-2f5d-a50c-a7ac-a4df87859600,1925-02-22,2020-08-20,999-36-9271,S99954534,X33647174X,Mr.,Nicolás801,Vargas494,,,M,white,hispanic,M,San Salvador  El Salvador  SV,678 Boyer Orchard,Worcester,Massachusetts,Worcester County,25027.0,1605,42.276660079994535,-71.74872847697375
03428f26-b1c7-61cf-5262-40e4695a0fd4,1972-01-23,,999-88-8089,S99932442,X19406385X,Mr.,Joseph689,Price929,,,W,white,nonhispanic,M,Chelsea  Massachusetts  US,466 Mertz Stravenue,Bridgewater,Massachusetts,Plymouth County,25023.0,2324,41.95234841635793,-70.99215807043421
469b145f-d72c-9a0d-7324-370f907aacca,1946-02-22,,999-16-1431,S99942652,X64213710X,Mr.,Alexander630,Fadel536,,,M,white,nonhispanic,M,Salem  Massachusetts  US,1070 Batz Mews,Beverly,Massachusetts,Essex County,25009.0,1915,42.55255648793697,-70.81753340915661
029c7d4f-255e-753c-a4eb-ee7af421a07b,1925-02-22,2007-11-11,999-78-5506,S99952982,X42443289X,Mr.,Esteban536,Piña753,,,M,white,hispanic,M,La Paz  Baja California  MX,786 Lubowitz Avenue,Worcester,Massachusetts,Worcester County,25027.0,1607,42.22881047994593,-71.78058941602374
3d38ec3c-d6b0-4ea1-3656-55e739bb28a9,1945-10-29,,999-34-6694,S99934656,X82182226X,Mrs.,Christi444,Schulist381,,Quigley282,W,white,nonhispanic,F,Brewster  Massachusetts  US,903 Keebler Center Unit 2,Mashpee,Massachusetts,Barnstable County,,0,41.66678604612072,-70.527019045483
6b5b7b30-3cdf-8f5e-f0aa-dc18ce13da2f,1918-04-07,,999-11-6422,S99953986,X75105430X,Mr.,Mike230,Torphy630,,,M,white,nonhispanic,M,Lynn  Massachusetts  US,927 Legros Route Suite 94,Middleborough,Massachusetts,Plymouth County,,0,41.85418806685661,-70.8842797706579
b5766762-7798-0771-a7bd-4f9d9deafcec,1942-02-03,,999-63-7782,S99951878,X81577934X,Ms.,Senaida415,Kirlin939,,,S,white,nonhispanic,F,Hopkinton  Massachusetts  US,710 Lockman Bay Unit 66,Newton,Massachusetts,Middlesex County,25017.0,2465,42.31893745781675,-71.20682478329663
947aa64b-bc2c-9fb1-5a38-db4bf4af3e48,1918-01-21,1979-04-02,999-36-1925,S99937857,X22961654X,Mr.,Art115,McKenzie376,,,M,white,nonhispanic,M,Brookline  Massachusetts  US,842 Hickle Harbor,Worcester,Massachusetts,Worcester County,25027.0,1609,42.2783873393447,-71.75808507233066
c5ad88bf-31b2-d880-b370-dd29dc4f29c7,1944-01-13,,999-78-6778,S99972534,X65582695X,Mr.,Darren774,Morissette863,,,M,white,nonhispanic,M,Lowell  Massachusetts  US,370 Quigley Meadow,Danvers,Massachusetts,Essex County,25009.0,1923,42.61696441317584,-70.95875848148567
d06898d5-bfe1-d82f-37be-fff445f14d1e,1923-10-04,2004-05-01,999-83-7078,S99921719,X83615226X,Mr.,Harvey63,Ebert178,,,M,white,nonhispanic,M,Woods Hole  Massachusetts  US,767 Kassulke Walk,Worcester,Massachusetts,Worcester County,25027.0,1606,42.28531678456326,-71.75866853187034
67aea0d0-5047-09ed-4649-0c035a7760ef,1918-01-21,2003-04-09,999-42-5408,S99968434,X53728145X,Mr.,Riley817,Sanford861,,,M,white,nonhispanic,M,Marblehead  Massachusetts  US,530 Grant Trailer,Worcester,Massachusetts,Worcester County,25027.0,1602,42.21929842539929,-71.88897391024568
94556d75-0a64-556e-30d0-42231e403904,1936-06-26,2018-10-28,999-72-4780,S99945438,X52012409X,Mr.,Gil594,Tromp100,,,M,white,nonhispanic,M,Plymouth  Massachusetts  US,874 Brekke Manor Apt 6,Norwood,Massachusetts,Norfolk County,25021.0,2090,42.17613137570352,-71.1578865485726
e39d141c-f41b-67f2-2687-492a04ea9fd1,1945-11-04,,999-91-6350,S99931921,X55852275X,Mrs.,Alessandra932,Mueller846,,Gerlach374,M,white,nonhispanic,F,Franklin  Massachusetts  US,385 Fahey Port Suite 75,Worcester,Massachusetts,Worcester County,25027.0,1608,42.28834540396719,-71.86045701308825
816cef9e-4389-50a3-1011-d58a63c4023a,1924-07-22,1993-12-29,999-80-5869,S99934799,X55725859X,Mr.,Kelly223,Graham902,,,M,black,nonhispanic,M,Methuen  Massachusetts  US,131 Thompson Frontage road,Springfield,Massachusetts,Hampden County,25013.0,1106,42.08814644476647,-72.54062355688627
0958704a-adfb-9b9f-a693-74a71ec3d2de,1941-06-29,,999-49-2673,S99912532,X18768384X,Mr.,Jayson808,Kerluke267,,,M,black,nonhispanic,M,Lynn  Massachusetts  US,932 Fay Gateway Suite 39,West Brookfield,Massachusetts,Worcester County,25027.0,1585,42.24055587542586,-72.11302926862803
5dc9222c-c0c8-ec6e-5f6e-03b1a069e8bd,1953-10-06,,999-60-3492,S99923335,X70719726X,Mr.,Refugio197,Glover433,,,M,white,nonhispanic,M,Cologne  North Rhine-Westphalia  DE,517 Towne Promenade Unit 1,Amherst,Massachusetts,Hampshire County,,0,42.35117105420001,-72.50929835597391
